LFC,VE,VE_norm,LFC_norm
6.1659,0.1029835881984639,0.45622653582179074,0.5961334719638245
9.7906,0.17637260501992705,0.7823628657391851,0.9536955745438116
9.2039,0.10757614122134414,0.47663556230428145,0.8958199750228366
7.9953,0.14236249455136815,0.6312240020685514,0.7765964373015983
7.9431,0.1030015598299644,0.45630640065980127,0.7714471168737904
6.2154,0.05839375828289821,0.2580720420004426,0.6010164482315734
2.7688,0.15608844156667437,0.6922212762942418,0.26102319561696163
8.3567,0.20644946990445365,0.9160226251105915,0.8122470963554255
8.3222,0.20644946990445365,0.9160226251105915,0.8088438098657823
8.5025,0.16593958523758415,0.735999159981326,0.826629680998613
8.5025,0.16593958523758415,0.735999159981326,0.826629680998613
8.5025,0.12225945933664027,0.5418873355060143,0.826629680998613
8.5025,0.16593958523758415,0.735999159981326,0.826629680998613
8.5025,0.16593958523758415,0.735999159981326,0.826629680998613
8.3222,0.20644946990445365,0.9160226251105915,0.8088438098657823
8.5025,0.09957728068622955,0.4410891122845229,0.826629680998613
2.5304,0.06234572972806348,0.2756343628883223,0.23750599274360137
8.5025,0.09957728068622955,0.4410891122845229,0.826629680998613
8.5025,0.09957728068622955,0.4410891122845229,0.826629680998613
7.7029,0.061167606383482294,0.2703988543553978,0.7477523512270574
7.7029,0.061167606383482294,0.2703988543553978,0.7477523512270574
1.8366,0.05749368760025843,0.25407218259618725,0.1690654082069514
7.7029,0.061167606383482294,0.2703988543553978,0.7477523512270574
9.4708,0.22534652740167305,1.0,0.9221485884745978
6.2094,0.05749368760025843,0.25407218259618725,0.6004245723203311
6.2094,0.05749368760025843,0.25407218259618725,0.6004245723203311
1.4797,0.02184616303641916,0.09565675021379551,0.13385865608655592
1.4797,0.0014629968261934405,0.0050751985345925165,0.13385865608655592
2.3521,0.018944479080135763,0.0827618430864161,0.2199174135811847
4.4663,0.04851672766884487,0.2141791183115259,0.4284747555059257
6.3997,0.03639383748683348,0.16030573121368272,0.6191969033052324
8.5025,0.12225945933664027,0.5418873355060143,0.826629680998613
7.4994,0.07192491003819552,0.31820365793098004,0.727677893237423
0.87785,0.023076619708492733,0.10112482487309635,0.07448856988969407
3.1118,0.09506459615075921,0.4210350165054001,0.2948587685429791
5.756,0.11379938629955022,0.5042912851615611,0.5556984826274556
5.0944,0.061886084367535656,0.2735917268449647,0.4904342988144726
5.756,0.11379938629955022,0.5042912851615611,0.5556984826274556
5.756,0.11379938629955022,0.5042912851615611,0.5556984826274556
5.0967,0.0489150119210827,0.2159490693193823,0.4906611845804488
3.1615,0.0381608077141944,0.16815803950153896,0.2997614740077694
3.9893,0.037717775092730575,0.1661892294608022,0.3814206205621638
9.1297,0.08110893743496117,0.3590169174453924,0.8885004429204736
2.3707,0.04408616523398093,0.1944899681558338,0.22175222890603577
6.8028,0.12589722517600213,0.5580533457802025,0.6589610999421935
6.8028,0.12589722517600213,0.5580533457802025,0.6589610999421935
2.3707,0.04408616523398093,0.1944899681558338,0.22175222890603577
2.3707,0.04408616523398093,0.1944899681558338,0.22175222890603577
2.3707,0.022811410203354546,0.09994624995260933,0.22175222890603577
2.3707,0.04408616523398093,0.1944899681558338,0.22175222890603577
6.8028,0.12589722517600213,0.5580533457802025,0.6589610999421935
6.8028,0.12589722517600213,0.5580533457802025,0.6589610999421935
2.3707,0.04408616523398093,0.1944899681558338,0.22175222890603577
9.7903,0.1751850163978003,0.7770852940881802,0.9536659807482496
3.0763,0.037717775092730575,0.1661892294608022,0.2913568360681289
7.9953,0.14236249455136815,0.6312240020685514,0.7765964373015983
7.98,0.10250143502180813,0.45408387641166303,0.7750871537279305
9.1792,0.12310380846417529,0.5456395717063321,0.8933834191882225
9.1792,0.11753878733124053,0.5209089560527199,0.8933834191882225
5.9457,0.06361140508451929,0.2812589472403049,0.5744116260212326
2.134,0.07234096421763815,0.3200525774152172,0.1984027242075275
4.9053,0.11649989997330441,0.5162922037812033,0.4717803430118198
4.9053,0.12327598212317904,0.5464047009816368,0.4717803430118198
4.9053,0.07234096421763815,0.3200525774152172,0.4717803430118198
1.1904,0.07862710777126915,0.3479878172740992,0.10532037256615692
5.5862,0.08554701072183575,0.37873944537088433,0.5389483943392988
5.5862,0.08554701072183575,0.37873944537088433,0.5389483943392988
5.5862,0.08554701072183575,0.37873944537088433,0.5389483943392988
6.7085,0.08924927074301602,0.39519206386889505,0.6496587835371688
3.0763,0.037717775092730575,0.1661892294608022,0.2913568360681289
5.2366,-0.11541074748660501,0.5114520763327502,0.5044617579109147
0.35044,-0.012429261717267655,0.05380861314317938,0.02246169083164484
8.0045,0.056507826032872084,0.2496910737147836,0.7775039803655032
6.3997,-0.00235102265215407,0.00902153132789357,0.6191969033052324
6.3997,0.06837520749050985,0.3024289955722106,0.6191969033052324
6.3997,0.06837520749050985,0.3024289955722106,0.6191969033052324
7.9953,0.08111889049065162,0.35906114821989976,0.7765964373015983
2.595,0.006303680369998401,0.026586901969845075,0.2438785233879767
1.6238,0.01787364816963261,0.07800313560893067,0.14807354255489155
8.1527,0.13023964876163618,0.5773508122472998,0.7921233153731876
4.7374,0.06581371369315356,0.29104587283317385,0.4552176820955564
4.3381,0.06230430021301929,0.2754502526416946,0.4158283402023821
9.7903,0.1751850163978003,0.7770852940881802,0.9536659807482496
8.1527,0.13023964876163618,0.5773508122472998,0.7921233153731876
1.5139,0.028468836176071016,0.12508750709752703,0.13723234878063698
6.3997,-0.00235102265215407,0.00902153132789357,0.6191969033052324
5.7819,0.11538339078536586,0.511330504815278,0.5582534136443181
8.1527,0.13023964876163618,0.5773508122472998,0.7921233153731876
7.4608,0.08832620707107064,0.39109002501775875,0.723870158208431
1.483,0.05249754968996031,0.23186964940529084,0.1341841878377392
9.182,0.13421639667790441,0.5950232382667618,0.8936596279468022
5.7819,0.11538339078536586,0.511330504815278,0.5582534136443181
5.7819,0.11538339078536586,0.511330504815278,0.5582534136443181
5.9979,0.035746137677246534,0.1574273926293034,0.5795609464490404
0.90302,-0.11565920638187721,0.5125562125611526,0.07697148933735547
7.6955,0.12907125902118716,0.5721585592594965,0.7470223709365252
9.8016,0.05512221187341726,0.24353348861256693,0.9547806803810892
6.2114,0.04264363385101374,0.188079446371953,0.6006218642907453
8.1159,0.06009349872165606,0.26562558519420487,0.7884931431175682
4.666,0.031762802912223435,0.139725695054346,0.4481743587517732
7.4994,0.11684787902342293,0.5178386015285649,0.727677893237423
6.5993,0.023555228527166308,0.10325173337178943,0.6388866419525592
1.703,0.022414587734282468,0.0981827950202893,0.15588630458328978
0.902,-0.0031508682092945936,0.012575996366458495,0.07687087043244428
6.9984,0.032226725230430284,0.14178733763766102,0.6782562546486921
8.4548,0.06667102309553441,0.2948557037071364,0.8219242675042369
1.621,0.03472461919830961,0.15288782660031885,0.14779733379631182
7.7627,0.059237175802078,0.26182013818985606,0.7536513811424389
4.666,0.031762802912223435,0.139725695054346,0.4481743587517732
-2.4049,-0.09319531471564846,0.41272804342913116,0.22512592160011682
4.2361,0.03597057211803906,0.1584247656422871,0.40576644971126324
9.381,0.14236249455136815,0.6312240020685514,0.9132901790030048
9.8016,0.10231908576589138,0.4532735274021848,0.9547806803810892
3.1401,0.04574663144693679,0.2018689790773547,0.29765044992433853
6.7058,0.13156146732441162,0.5832248935955894,0.6493924393771098
7.6134,0.2136715040861719,0.9481169060340378,0.7389235355510266
9.0727,0.050875675515884615,0.22466213915879638,0.8828776217636718
7.903,0.05220082906062186,0.2305510409642125,0.7674914128669877
1.6455,0.007034645622168674,0.029835267119904363,0.1502141604338845
8.9769,0.11538339078536586,0.511330504815278,0.8734273363808367
6.3591,0.09929010637405014,0.4398129270966413,0.6151918763058262
8.9769,0.11538339078536586,0.511330504815278,0.8734273363808367
1.6455,0.007034645622168674,0.029835267119904363,0.1502141604338845
1.1759,0.0057942402112462115,0.02432298086987766,0.10389000578065473
3.6422,0.13421639667790441,0.5950232382667618,0.3471805990967974
7.6955,0.20907011252576166,0.9276686016280005,0.7470223709365252
6.8503,0.11827826063404019,0.5241951304626276,0.6636467842395283
4.3381,0.10433707918946081,0.46224136751593725,0.4158283402023821
6.1213,0.061886084367535656,0.2735917268449647,0.5917338610235902
6.3997,0.044535525860668196,0.19648689946714556,0.6191969033052324
2.1388,0.03840233087850353,0.169231353763119,0.19887622493652132
7.3612,0.09604320104255944,0.4253838771615847,0.7140450180818091
1.5083,0.017711656372402507,0.07728325390845943,0.1366799312634775
7.1715,0.024344869641025186,0.10676085048467193,0.695331874688032
8.9769,0.12755786458635268,0.5654331263804179,0.8734273363808367
4.3381,0.10433707918946081,0.46224136751593725,0.4158283402023821
3.4771,0.07422381756264183,0.3284198632341029,0.3308941469391138
4.1634,0.017260391256425853,0.07527785916250704,0.39859488658671083
8.5025,0.06129093610524349,0.2709469241424993,0.826629680998613
8.4735,0.09549423029835238,0.42294428454266103,0.8237689474276086
9.4708,0.1636073805731437,0.725634984211984,0.9221485884745978
9.9377,0.14088810388916867,0.6246718995842792,0.9682063989677684
2.507,0.045950794270559266,0.20277626625581346,0.23519767668975644
9.0727,0.10426930535998226,0.46194018473726134,0.8828776217636718
1.486,0.026670805513871004,0.11709716812520607,0.13448012579336033
4.5393,0.03293152294658216,0.1449194158482075,0.43567591242604015
8.4051,0.1157204329851224,0.5128282998644104,0.8170215620394465
4.6187,0.11197932704246588,0.49620305245254803,0.44350840365147975
8.5015,0.08322661056120956,0.36842772809897456,0.826531035013406
7.4486,0.02762425553107086,0.12133424204766659,0.7226666771889051
7.5689,0.039658322982641,0.1748129063303803,0.734533789209313
2.0256,0.006239531302342316,0.026301827412382687,0.18770949941108345
4.0336,0.007927102607317583,0.03380129171529701,0.38579063770683597
1.6154,0.019128685676429228,0.08358044600363294,0.14724491627915234
9.5797,0.1675362076365345,0.7430944528740534,0.9328911362636453
2.1515,-0.08425149588521334,0.37298225618278774,0.20012902894865084
6.5006,0.012551872454597936,0.05435348780717227,0.6291502832126236
3.6755,0.041777907972576946,0.1842322131899803,0.3504655104041921
3.6533,0.022925420110957585,0.1004529030520824,0.34827556953259564
6.6064,0.1683139531239469,0.7465507065460648,0.6395870284475292
5.3462,0.034665764885297504,0.15262628161066089,0.5152733578896073
4.1105,-0.04163990750299444,0.18361894749129945,0.393376513969258
1.0055,-0.0035303926764999405,0.01426258002991489,0.08708072990137376
3.1443,0.06819888128501703,0.30164541263271455,0.29806476306220814
6.3079,0.12386438872129912,0.549019544138303,0.6101412018632254
5.2226,-0.03337540949307664,0.14689202067987597,0.5030807141180161
